1,0.5256512270354865,0.07458249509334564
2,0.43506220331445405,0.05985425338149071
3,0.32227352945267984,0.04062863819301128
4,0.19281075627320396,0.02199657041579485
5,0.09694049411164771,0.011440591737627983
6,0.06213318481032031,0.009120267312973737
7,0.05667153983004045,0.008607168179005385
8,0.053669301390470936,0.00830449715256691
9,0.051479366682883665,0.007937205750495196
10,0.049216623464723205,0.007548200953751803
11,0.046849635217647526,0.007154356371611357
12,0.04426649981432321,0.006723296632990241
13,0.04150084721384147,0.006283190231770278
14,0.03874682777669814,0.005841379547491671
15,0.035999994418712454,0.005400204537436367
16,0.0332961606280481,0.004966009333729744
17,0.03065093692623972,0.004544843742623926
18,0.0280963410224402,0.004141454109922052
19,0.02565774862783042,0.003759142318740487
20,0.023352095317211947,0.003398279454559088
21,0.021186669083523336,0.003060625046491623
22,0.019169400591075816,0.0027469229325652123
23,0.01730792889870129,0.0024580122344195843
24,0.015589718207688489,0.002194233755581081
25,0.014013150259428,0.001954685561358929
26,0.01258183358698989,0.0017411086382344365
27,0.011297855269795837,0.0015538535872474312
28,0.010163425165220757,0.0013926253165118397
29,0.009176740219224438,0.0012571198656223716
30,0.008332784596263893,0.0011457293992862105
31,0.007621684280714454,0.0010559368669055403
32,0.0070288953494988095,0.0009842345211654902
33,0.00654248792842678,0.0009275300498120488
34,0.006146653681673864,0.0008846283331513404
35,0.005825533368312864,0.0008513023855630309
36,0.005561309552598807,0.0008257049252279103
37,0.005341050506284486,0.000804206287721172
38,0.005154860257519518,0.0007865949487313628
39,0.004994145441449537,0.000770761949243024
40,0.004850886956766389,0.0007558683201204985
41,0.0047190930108447745,0.0007416341162752361
42,0.004597525357318677,0.0007265469268895686
43,0.0044835632458747636,0.0007128608308266848
44,0.004376492128635947,0.0006990790308918804
45,0.004274612211958467,0.0006861724343616515
46,0.004175460360631861,0.0006723324628546835
47,0.0040799652046027875,0.0006577721005305648
48,0.0039910902670285105,0.0006431014172267169
49,0.003909505303503094,0.0006297516124323011
50,0.003833515601018085,0.0006177926762029528
51,0.003761998147007842,0.000605941287940368
52,0.00369192945240199,0.0005948101356625557
53,0.003622744304310761,0.0005836002179421485
54,0.003554028444521907,0.0005727065168321132
55,0.0034860579138310034,0.0005611741787288338
56,0.0034176509591082246,0.0005494980025105179
57,0.003349639696634687,0.0005380291631445289
58,0.0032830208198149614,0.0005267735396046191
59,0.0032172982630871505,0.000515692982589826
60,0.003152829284967262,0.0005047512496821582
61,0.0030888775125085047,0.0004935437906533481
62,0.0030254591696831238,0.0004822998237796128
63,0.0029629523571969886,0.00047095209825783965
64,0.0029011122721628443,0.00045963988872244955
65,0.0028399341874488096,0.0004484619142021984
66,0.002779268307479675,0.00043735834071412683
67,0.002718999820069007,0.0004261304601095617
68,0.00265855550680169,0.00041461060638539496
69,0.002597990721649994,0.00040343614411540333
70,0.0025379856029566455,0.0003922302095452323
71,0.0024778602993905767,0.00038097245444077997
72,0.0024174173618277017,0.00036938144883606587
73,0.0023564234282127134,0.00035740870865993204
74,0.0022956578895146898,0.0003456942306365818
75,0.002237004000619772,0.00033490402565803377
76,0.002180978760794919,0.0003247913427185268
77,0.0021264096208362766,0.00031501137418672444
78,0.002072599031345759,0.00030526515736710284
79,0.0020194136521118154,0.0002953883685404435
80,0.0019671037364603038,0.00028561234474182133
81,0.0019156101315095314,0.0002761079475749284
82,0.0018648584886672647,0.000266943842289038
83,0.0018152948573123676,0.00025809782615397124
84,0.001766685325072552,0.00024937704554758963
85,0.0017192377461214708,0.00024108035548124464
86,0.0016731143474826016,0.00023298237007111312
87,0.0016280183711621728,0.00022502911335323009
